Date,All Water Level
8/9/2017,459.21168
8/10/2017,458.99832
8/11/2017,458.78496
8/12/2017,458.5716
8/13/2017,458.35824
8/14/2017,458.17536
8/15/2017,458.17536
8/16/2017,458.38872
8/17/2017,458.51064
8/18/2017,458.5716
8/19/2017,458.60208
8/20/2017,458.4192
8/21/2017,458.20584
8/22/2017,458.14488
8/23/2017,458.29728
8/24/2017,458.32776
8/25/2017,458.32776
8/26/2017,458.2668
8/27/2017,458.05344
8/28/2017,457.84008
8/29/2017,457.74864
8/30/2017,457.84008
8/31/2017,457.77912
9/1/2017,457.68768
9/2/2017,457.71816
9/3/2017,457.6572
9/4/2017,457.47432
9/5/2017,457.47432
9/6/2017,457.71816
9/7/2017,457.77912
9/8/2017,457.8096
9/9/2017,457.6572
9/10/2017,457.44384
9/11/2017,457.23048
9/12/2017,457.01712
9/13/2017,456.80376
9/14/2017,456.5904
9/15/2017,456.68184
9/16/2017,456.49896
9/17/2017,456.2856
9/18/2017,456.10272
9/19/2017,456.1332
9/20/2017,456.31608
9/21/2017,456.40752
9/22/2017,456.438
9/23/2017,456.34656
9/24/2017,456.1332
9/25/2017,455.91984
9/26/2017,455.88936
9/27/2017,456.1332
9/28/2017,456.25512
9/29/2017,456.25512
9/30/2017,456.07224
10/1/2017,455.8284
10/2/2017,455.64552
10/3/2017,455.76744
10/4/2017,456.19416
10/5/2017,456.49896
10/6/2017,456.77328
10/7/2017,456.68184
10/8/2017,456.438
10/9/2017,456.22464
10/10/2017,456.01128
10/11/2017,456.04176
10/12/2017,456.2856
10/13/2017,456.2856
10/14/2017,456.07224
10/15/2017,455.88936
10/16/2017,455.70648
10/17/2017,455.76744
10/18/2017,456.22464
10/19/2017,456.438
10/20/2017,456.22464
10/21/2017,455.9808
10/22/2017,455.8284
10/23/2017,455.64552
10/24/2017,455.76744
10/25/2017,455.88936
10/26/2017,455.91984
10/27/2017,456.07224
10/28/2017,456.19416
10/29/2017,455.9808
10/30/2017,455.79792
10/31/2017,455.61504
11/1/2017,455.46264
11/2/2017,455.31024
11/3/2017,455.27976
11/4/2017,455.46264
11/5/2017,455.34072
11/6/2017,455.18832
11/7/2017,455.2188
11/8/2017,455.49312
11/9/2017,455.58456
11/10/2017,455.58456
11/11/2017,455.46264
11/12/2017,455.34072
11/13/2017,455.18832
11/14/2017,455.00544
11/15/2017,454.88352
11/16/2017,454.73112
11/17/2017,454.54824
11/18/2017,454.42632
11/19/2017,454.27392
11/20/2017,454.12152
11/21/2017,453.90816
11/22/2017,453.72528
11/23/2017,453.66432
11/24/2017,453.93864
11/25/2017,454.03008
11/26/2017,453.81672
11/27/2017,453.57288
11/28/2017,453.57288
11/29/2017,453.87768
11/30/2017,454.09104
12/1/2017,454.09104
12/2/2017,454.152
12/3/2017,453.93864
12/4/2017,453.66432
12/5/2017,453.57288
12/6/2017,453.75576
12/7/2017,453.8472
12/8/2017,453.81672
12/9/2017,453.5424
12/10/2017,453.29856
12/11/2017,452.99376
12/12/2017,452.99376
12/13/2017,453.2376
12/14/2017,453.26808
12/15/2017,453.0852
12/16/2017,452.68896
12/17/2017,452.41464
12/18/2017,452.23176
12/19/2017,452.23176
12/20/2017,452.41464
12/21/2017,452.628
12/22/2017,452.87184
12/23/2017,452.71944
12/24/2017,452.4756
12/25/2017,452.26224
12/26/2017,452.3232
12/27/2017,452.56704
12/28/2017,452.71944
12/29/2017,452.81088
12/30/2017,452.56704
12/31/2017,452.3232
1/1/2018,452.07936
1/2/2018,452.14032
1/3/2018,452.38416
1/4/2018,452.4756
1/5/2018,452.4756
1/6/2018,452.1708
1/7/2018,451.89648
1/8/2018,451.7136
1/9/2018,451.83552
1/10/2018,452.20128
1/11/2018,452.35368
1/12/2018,452.53656
1/13/2018,452.4756
1/14/2018,452.29272
1/15/2018,452.14032
1/16/2018,452.23176
1/17/2018,452.50608
1/18/2018,452.68896
1/19/2018,452.81088
1/20/2018,452.71944
1/21/2018,452.53656
1/22/2018,452.29272
1/23/2018,452.35368
1/24/2018,452.50608
1/25/2018,452.4756
1/26/2018,452.20128
1/27/2018,451.92696
1/28/2018,451.65264
1/29/2018,451.4088
1/30/2018,451.31736
1/31/2018,451.62216
2/1/2018,451.89648
2/2/2018,452.20128
2/3/2018,452.3232
2/4/2018,452.23176
2/5/2018,452.14032
2/6/2018,452.0184
2/7/2018,452.23176
2/8/2018,452.74992
2/9/2018,452.87184
2/10/2018,452.84136
2/11/2018,452.65848
2/12/2018,452.59752
2/13/2018,452.7804
2/14/2018,453.05472
2/15/2018,452.99376
2/16/2018,452.99376
2/17/2018,452.84136
2/18/2018,452.59752
2/19/2018,452.41464
2/20/2018,452.4756
2/21/2018,452.84136
2/22/2018,453.02424
2/23/2018,452.87184
2/24/2018,452.65848
2/25/2018,452.50608
2/26/2018,452.35368
2/27/2018,452.53656
2/28/2018,452.7804
3/1/2018,452.96328
3/2/2018,453.14616
3/3/2018,453.14616
3/4/2018,453.11568
3/5/2018,453.11568
3/6/2018,453.0852
3/7/2018,453.11568
3/8/2018,453.11568
3/9/2018,453.11568
3/10/2018,453.11568
3/11/2018,453.11568
3/12/2018,453.0852
3/13/2018,453.0852
3/14/2018,453.29856
3/15/2018,453.42048
3/16/2018,453.48144
3/17/2018,453.35952
3/18/2018,453.2376
3/19/2018,453.48144
3/20/2018,453.72528
3/21/2018,453.9996
3/22/2018,454.4568
3/23/2018,454.94448
3/24/2018,455.12736
3/25/2018,454.94448
3/26/2018,455.34072
3/27/2018,455.88936
3/28/2018,456.37704
3/29/2018,456.7428
3/30/2018,457.10856
3/31/2018,457.23048
4/1/2018,457.0476
4/2/2018,456.86472
4/3/2018,457.10856
4/4/2018,457.5048
4/5/2018,457.71816
4/6/2018,457.62672
4/7/2018,457.41336
4/8/2018,457.23048
4/9/2018,457.0476
4/10/2018,457.2
4/11/2018,457.53528
4/12/2018,457.6572
4/13/2018,457.44384
4/14/2018,457.29144
4/15/2018,457.10856
4/16/2018,456.95616
4/17/2018,457.10856
4/18/2018,457.38288
4/19/2018,457.38288
4/20/2018,457.16952
4/21/2018,456.92568
4/22/2018,456.71232
4/23/2018,456.438
4/24/2018,456.49896
4/25/2018,456.7428
4/26/2018,456.83424
4/27/2018,456.68184
4/28/2018,456.438
4/29/2018,456.22464
4/30/2018,456.01128
5/1/2018,456.34656
5/2/2018,456.62088
5/3/2018,456.7428
5/4/2018,456.68184
5/5/2018,456.55992
5/6/2018,456.37704
5/7/2018,456.19416
5/8/2018,456.37704
5/9/2018,456.71232
5/10/2018,456.92568
5/11/2018,456.92568
5/12/2018,456.80376
5/13/2018,456.68184
5/14/2018,456.55992
5/15/2018,456.77328
5/16/2018,456.95616
5/17/2018,457.0476
5/18/2018,457.07808
5/19/2018,456.92568
5/20/2018,456.80376
5/21/2018,456.65136
5/22/2018,456.8952
5/23/2018,457.13904
5/24/2018,457.13904
5/25/2018,457.01712
5/26/2018,456.7428
5/27/2018,456.77328
5/28/2018,456.65136
5/29/2018,456.86472
5/30/2018,457.10856
5/31/2018,457.10856
6/1/2018,456.95616
6/2/2018,456.83424
6/3/2018,456.71232
6/4/2018,456.55992
6/5/2018,456.71232
6/6/2018,456.86472
6/7/2018,457.01712
6/8/2018,456.86472
6/9/2018,456.71232
6/10/2018,456.55992
6/11/2018,456.40752
6/12/2018,456.5904
6/13/2018,456.83424
6/14/2018,456.95616
6/15/2018,456.95616
6/16/2018,456.83424
6/17/2018,456.71232
6/18/2018,456.5904
6/19/2018,456.68184
6/20/2018,456.92568
6/21/2018,457.01712
6/22/2018,457.01712
6/23/2018,457.01712
6/24/2018,456.71232
6/25/2018,456.62088
6/26/2018,456.8952
6/27/2018,457.07808
6/28/2018,456.98664
6/29/2018,456.86472
6/30/2018,456.7428
7/1/2018,456.5904
7/2/2018,456.49896
7/3/2018,456.5904
7/4/2018,456.77328
7/5/2018,456.77328
7/6/2018,456.65136
7/7/2018,456.49896
7/8/2018,456.37704
7/9/2018,456.22464
7/10/2018,456.49896
7/11/2018,456.83424
7/12/2018,456.83424
7/13/2018,456.68184
7/14/2018,456.5904
7/15/2018,456.46848
7/16/2018,456.34656
7/17/2018,456.5904
7/18/2018,456.65136
7/19/2018,456.52944
7/20/2018,456.37704
7/21/2018,456.25512
7/22/2018,456.1332
7/23/2018,455.9808
7/24/2018,456.04176
7/25/2018,456.10272
7/26/2018,456.10272
7/27/2018,456.01128
7/28/2018,455.85888
7/29/2018,455.76744
7/30/2018,455.676
7/31/2018,455.9808
8/1/2018,456.34656
8/2/2018,456.2856
8/3/2018,456.1332
8/4/2018,456.01128
8/5/2018,455.85888
8/6/2018,455.73696
8/7/2018,455.91984
8/8/2018,456.07224
8/9/2018,456.10272
8/10/2018,456.16368
8/11/2018,456.16368
8/12/2018,455.91984
8/13/2018,455.79792
8/14/2018,456.04176
8/15/2018,456.31608
8/16/2018,456.31608
8/17/2018,456.62088
8/18/2018,456.68184
8/19/2018,456.5904
8/20/2018,456.438
8/21/2018,456.49896
8/22/2018,456.5904
8/23/2018,456.65136
8/24/2018,456.49896
8/25/2018,456.34656
8/26/2018,456.19416
8/27/2018,456.04176
8/28/2018,456.16368
8/29/2018,456.2856
8/30/2018,456.2856
8/31/2018,456.25512
9/1/2018,456.1332
9/2/2018,456.01128
9/3/2018,455.85888
9/4/2018,456.04176
9/5/2018,456.22464
9/6/2018,456.2856
9/7/2018,456.31608
9/8/2018,456.19416
9/9/2018,456.10272
9/10/2018,455.9808
9/11/2018,456.04176
9/12/2018,456.16368
9/13/2018,456.16368
9/14/2018,456.01128
9/15/2018,455.88936
9/16/2018,455.79792
9/17/2018,455.64552
9/18/2018,455.676
9/19/2018,455.76744
9/20/2018,455.85888
9/21/2018,455.9808
9/22/2018,455.8284
9/23/2018,455.73696
9/24/2018,455.58456
9/25/2018,455.8284
9/26/2018,455.91984
9/27/2018,455.91984
9/28/2018,455.79792
9/29/2018,455.64552
9/30/2018,455.5236
10/1/2018,455.40168
10/2/2018,455.55408
10/3/2018,455.64552
10/4/2018,455.43216
10/5/2018,455.2188
10/6/2018,455.00544
10/7/2018,454.79208
10/8/2018,454.6092
10/9/2018,454.67016
10/10/2018,455.00544
10/11/2018,455.15784
10/12/2018,455.2188
10/13/2018,455.0664
10/14/2018,454.82256
10/15/2018,454.6092
10/16/2018,454.67016
10/17/2018,454.67016
10/18/2018,454.4568
10/19/2018,454.21296
10/20/2018,453.96912
10/21/2018,453.75576
10/22/2018,453.5424
10/23/2018,453.29856
10/24/2018,453.0852
10/25/2018,453.11568
10/26/2018,453.20712
10/27/2018,452.99376
10/28/2018,452.71944
10/29/2018,452.4756
10/30/2018,452.50608
10/31/2018,452.7804
11/1/2018,452.9328
11/2/2018,453.05472
11/3/2018,452.9328
11/4/2018,452.74992
11/5/2018,452.53656
11/6/2018,452.56704
11/7/2018,452.90232
11/8/2018,453.02424
11/9/2018,452.99376
11/10/2018,452.7804
11/11/2018,452.53656
11/12/2018,452.35368
11/13/2018,452.38416
11/14/2018,452.71944
11/15/2018,452.84136
11/16/2018,453.02424
11/17/2018,452.96328
11/18/2018,452.81088
11/19/2018,452.65848
11/20/2018,452.56704
11/21/2018,452.628
11/22/2018,453.05472
11/23/2018,452.99376
11/24/2018,452.90232
11/25/2018,452.81088
11/26/2018,452.628
11/27/2018,452.68896
11/28/2018,453.02424
11/29/2018,453.14616
11/30/2018,452.96328
12/1/2018,452.90232
12/2/2018,452.74992
12/3/2018,452.628
12/4/2018,452.50608
12/5/2018,452.628
12/6/2018,452.7804
12/7/2018,452.71944
12/8/2018,452.65848
12/9/2018,452.56704
12/10/2018,452.50608
12/11/2018,452.41464
12/12/2018,452.35368
12/13/2018,452.26224
12/14/2018,452.1708
12/15/2018,452.07936
12/16/2018,451.98792
12/17/2018,451.866
12/18/2018,451.77456
12/19/2018,451.95744
12/20/2018,452.41464
12/21/2018,452.59752
12/22/2018,452.44512
12/23/2018,452.3232
12/24/2018,452.20128
12/25/2018,452.04888
12/26/2018,451.92696
12/27/2018,451.89648
12/28/2018,452.35368
12/29/2018,452.53656
12/30/2018,452.50608
12/31/2018,452.26224
1/1/2019,452.26224
1/2/2019,452.50608
1/3/2019,452.74992
1/4/2019,452.74992
1/5/2019,452.53656
1/6/2019,452.29272
1/7/2019,452.10984
1/8/2019,452.10984
1/9/2019,452.3232
1/10/2019,452.4756
1/11/2019,452.628
1/12/2019,452.71944
1/13/2019,452.628
1/14/2019,452.56704
1/15/2019,452.41464
1/16/2019,452.29272
1/17/2019,452.29272
1/18/2019,452.10984
1/19/2019,451.95744
1/20/2019,451.83552
1/21/2019,451.65264
1/22/2019,451.43928
1/23/2019,451.2564
1/24/2019,451.04304
1/25/2019,450.82968
1/26/2019,450.67728
1/27/2019,450.4944
1/28/2019,450.31152
1/29/2019,450.1896
1/30/2019,450.09816
1/31/2019,449.97624
2/1/2019,449.94576
2/2/2019,449.94576
2/3/2019,450.00672
2/4/2019,450.12864
2/5/2019,450.52488
2/6/2019,451.104
2/7/2019,451.62216
2/8/2019,451.92696
2/9/2019,452.04888
2/10/2019,452.04888
2/11/2019,452.07936
2/12/2019,452.07936
2/13/2019,452.26224
2/14/2019,452.56704
2/15/2019,452.56704
2/16/2019,452.59752
2/17/2019,452.628
2/18/2019,452.628
2/19/2019,452.628
2/20/2019,452.59752
2/21/2019,452.81088
2/22/2019,452.81088
2/23/2019,452.7804
2/24/2019,452.68896
2/25/2019,452.65848
2/26/2019,452.56704
2/27/2019,452.56704
2/28/2019,452.53656
3/1/2019,452.44512
3/2/2019,452.41464
3/3/2019,452.35368
3/4/2019,452.3232
3/5/2019,452.26224
3/6/2019,452.38416
3/7/2019,452.44512
3/8/2019,452.50608
3/9/2019,452.96328
3/10/2019,453.17664
3/11/2019,453.11568
3/12/2019,453.48144
3/13/2019,453.42048
3/14/2019,453.35952
3/15/2019,453.26808
3/16/2019,453.17664
3/17/2019,453.05472
3/18/2019,452.9328
3/19/2019,453.02424
3/20/2019,453.51192
3/21/2019,453.78624
3/22/2019,454.06056
3/23/2019,454.33488
3/24/2019,454.24344
3/25/2019,454.12152
3/26/2019,454.57872
3/27/2019,455.40168
3/28/2019,455.58456
3/29/2019,455.79792
3/30/2019,455.95032
3/31/2019,455.91984
4/1/2019,455.79792
4/2/2019,455.85888
4/3/2019,456.25512
4/4/2019,456.5904
4/5/2019,456.80376
4/6/2019,456.71232
4/7/2019,456.52944
4/8/2019,456.37704
4/9/2019,456.46848
4/10/2019,456.86472
4/11/2019,457.10856
4/12/2019,457.41336
4/13/2019,457.3524
4/14/2019,457.2
4/15/2019,457.2
4/16/2019,457.47432
4/17/2019,457.74864
4/18/2019,458.02296
4/19/2019,458.14488
4/20/2019,457.962
4/21/2019,457.77912
4/22/2019,457.74864
4/23/2019,458.05344
4/24/2019,458.29728
4/25/2019,458.48016
4/26/2019,458.60208
4/27/2019,458.60208
4/28/2019,458.44968
4/29/2019,458.29728
4/30/2019,458.35824
5/1/2019,458.69352
5/2/2019,458.90688
5/3/2019,459.0288
5/4/2019,459.08976
5/5/2019,459.15072
5/6/2019,458.99832
5/7/2019,458.99832
5/8/2019,459.1812
5/9/2019,459.39456
5/10/2019,459.57744
5/11/2019,459.6384
5/12/2019,459.486
5/13/2019,459.36408
5/14/2019,459.1812
5/15/2019,458.99832
5/16/2019,459.08976
5/17/2019,459.15072
5/18/2019,459.05928
5/19/2019,458.99832
5/20/2019,458.90688
5/21/2019,458.81544
5/22/2019,458.90688
5/23/2019,459.15072
5/24/2019,459.12024
5/25/2019,458.99832
5/26/2019,458.8764
5/27/2019,458.78496
5/28/2019,458.66304
5/29/2019,458.69352
5/30/2019,458.84592
5/31/2019,458.69352
6/1/2019,458.5716
6/2/2019,458.4192
6/3/2019,458.2668
6/4/2019,458.44968
6/5/2019,458.75448
6/6/2019,458.90688
6/7/2019,458.81544
6/8/2019,458.60208
6/9/2019,458.4192
6/10/2019,458.29728
6/11/2019,458.35824
6/12/2019,458.63256
6/13/2019,458.78496
6/14/2019,458.93736
6/15/2019,458.90688
6/16/2019,458.78496
6/17/2019,458.84592
6/18/2019,459.21168
6/19/2019,459.3336
6/20/2019,459.3336
6/21/2019,459.1812
6/22/2019,459.12024
6/23/2019,459.15072
6/24/2019,458.99832
6/25/2019,458.99832
6/26/2019,459.30312
6/27/2019,459.486
6/28/2019,459.57744
6/29/2019,459.66888
6/30/2019,459.51648
7/1/2019,459.3336
7/2/2019,459.3336
7/3/2019,459.51648
7/4/2019,459.60792
7/5/2019,459.66888
7/6/2019,459.69936
7/7/2019,459.54696
7/8/2019,459.42504
7/9/2019,459.486
7/10/2019,459.6384
7/11/2019,459.60792
7/12/2019,459.42504
7/13/2019,459.24216
7/14/2019,459.08976
7/15/2019,458.90688
7/16/2019,458.8764
7/17/2019,459.0288
7/18/2019,459.1812
7/19/2019,459.3336
7/20/2019,459.39456
7/21/2019,459.24216
7/22/2019,459.05928
7/23/2019,459.05928
7/24/2019,459.27264
7/25/2019,459.3336
7/26/2019,459.12024
7/27/2019,458.90688
7/28/2019,458.724
7/29/2019,458.5716
7/30/2019,458.54112
7/31/2019,458.75448
8/1/2019,458.84592
8/2/2019,458.78496
8/3/2019,458.60208
8/4/2019,458.44968
8/5/2019,458.23632
8/6/2019,458.2668
8/7/2019,458.51064
8/8/2019,458.51064
8/9/2019,458.38872
8/10/2019,458.20584
8/11/2019,458.05344
8/12/2019,457.90104
8/13/2019,457.77912
8/14/2019,457.68768
8/15/2019,457.74864
8/16/2019,457.59624
8/17/2019,457.44384
8/18/2019,457.26096
8/19/2019,457.07808
8/20/2019,457.07808
8/21/2019,457.2
8/22/2019,457.0476
8/23/2019,456.8952
8/24/2019,456.83424
8/25/2019,456.95616
8/26/2019,456.77328
8/27/2019,456.62088
8/28/2019,456.62088
8/29/2019,456.68184
8/30/2019,456.62088
8/31/2019,456.438
9/1/2019,456.2856
9/2/2019,456.1332
9/3/2019,456.25512
9/4/2019,456.37704
9/5/2019,456.46848
9/6/2019,456.46848
9/7/2019,456.40752
9/8/2019,456.22464
9/9/2019,456.25512
9/10/2019,456.40752
9/11/2019,456.40752
9/12/2019,456.40752
9/13/2019,456.40752
9/14/2019,456.40752
9/15/2019,456.40752
9/16/2019,456.40752
9/17/2019,456.438
9/18/2019,456.68184
9/19/2019,456.83424
9/20/2019,456.83424
9/21/2019,457.01712
9/22/2019,456.83424
9/23/2019,456.83424
9/24/2019,457.01712
9/25/2019,457.2
9/26/2019,457.38288
9/27/2019,457.53528
9/28/2019,457.41336
9/29/2019,457.29144
9/30/2019,457.13904
10/1/2019,456.98664
10/2/2019,457.16952
10/3/2019,457.5048
10/4/2019,457.59624
10/5/2019,457.47432
10/6/2019,457.29144
10/7/2019,457.13904
10/8/2019,457.23048
10/9/2019,457.47432
10/10/2019,457.56576
10/11/2019,457.59624
10/12/2019,457.53528
10/13/2019,457.38288
10/14/2019,457.26096
10/15/2019,457.10856
10/16/2019,456.98664
10/17/2019,456.80376
10/18/2019,456.8952
10/19/2019,456.7428
10/20/2019,456.62088
10/21/2019,456.49896
10/22/2019,456.62088
10/23/2019,456.83424
10/24/2019,456.65136
10/25/2019,456.49896
10/26/2019,456.34656
10/27/2019,456.19416
10/28/2019,456.04176
10/29/2019,455.91984
10/30/2019,455.73696
10/31/2019,455.55408
11/1/2019,455.40168
11/2/2019,455.2188
11/3/2019,455.0664
11/4/2019,454.85304
11/5/2019,454.70064
11/6/2019,454.51776
11/7/2019,454.33488
11/8/2019,454.12152
11/9/2019,453.93864
11/10/2019,453.72528
11/11/2019,453.51192
11/12/2019,453.60336
11/13/2019,453.78624
11/14/2019,453.57288
11/15/2019,453.35952
11/16/2019,453.14616
11/17/2019,452.96328
11/18/2019,452.7804
11/19/2019,452.59752
11/20/2019,452.41464
11/21/2019,452.26224
11/22/2019,452.10984
11/23/2019,451.95744
11/24/2019,451.866
11/25/2019,451.65264
11/26/2019,451.53072
11/27/2019,451.43928
11/28/2019,451.37832
11/29/2019,451.31736
11/30/2019,451.19544
12/1/2019,451.13448
12/2/2019,451.01256
12/3/2019,450.92112
12/4/2019,450.89064
12/5/2019,450.76872
12/6/2019,450.67728
12/7/2019,450.61632
12/8/2019,450.52488
12/9/2019,450.40296
12/10/2019,450.31152
12/11/2019,450.1896
12/12/2019,450.12864
12/13/2019,450.43344
12/14/2019,450.31152
12/15/2019,450.22008
12/16/2019,450.46392
12/17/2019,450.92112
12/18/2019,451.19544
12/19/2019,451.28688
12/20/2019,451.59168
12/21/2019,452.14032
12/22/2019,452.23176
12/23/2019,452.20128
12/24/2019,452.14032
12/25/2019,452.0184
12/26/2019,452.0184
12/27/2019,451.95744
12/28/2019,451.89648
12/29/2019,451.83552
12/30/2019,451.7136
12/31/2019,451.68312
1/1/2020,451.5612
1/2/2020,451.46976
1/3/2020,451.37832
1/4/2020,451.28688
1/5/2020,451.16496
1/6/2020,451.07352
1/7/2020,450.98208
1/8/2020,450.73824
1/9/2020,450.55536
1/10/2020,450.342
1/11/2020,450.09816
1/12/2020,449.94576
1/13/2020,449.7324
1/14/2020,449.51904
1/15/2020,449.39712
1/16/2020,449.21424
1/17/2020,449.03136
1/18/2020,448.84848
1/19/2020,448.69608
1/20/2020,448.54368
1/21/2020,448.33032
1/22/2020,448.39128
1/23/2020,448.33032
1/24/2020,448.056
1/25/2020,447.87312
1/26/2020,447.69024
1/27/2020,447.47688
1/28/2020,447.35496
1/29/2020,447.53784
1/30/2020,448.08648
1/31/2020,448.29984
2/1/2020,448.17792
2/2/2020,448.02552
2/3/2020,447.9036
2/4/2020,448.056
2/5/2020,448.48272
2/6/2020,448.63512
2/7/2020,449.06184
2/8/2020,448.93992
2/9/2020,448.78752
2/10/2020,448.72656
2/11/2020,448.9704
2/12/2020,449.45808
2/13/2020,449.8848
2/14/2020,450.12864
2/15/2020,450.09816
2/16/2020,450.0372
2/17/2020,449.91528
2/18/2020,450.1896
2/19/2020,450.73824
2/20/2020,451.104
2/21/2020,451.31736
2/22/2020,451.43928
2/23/2020,451.31736
2/24/2020,451.2564
2/25/2020,451.46976
2/26/2020,451.866
2/27/2020,451.77456
2/28/2020,451.68312
2/29/2020,451.5612
3/1/2020,451.46976
3/2/2020,451.28688
3/3/2020,451.46976
3/4/2020,452.0184
3/5/2020,452.29272
3/6/2020,452.44512
3/7/2020,452.3232
3/8/2020,452.20128
3/9/2020,452.10984
3/10/2020,452.26224
3/11/2020,452.81088
3/12/2020,453.26808
3/13/2020,453.75576
3/14/2020,453.9996
3/15/2020,454.12152
3/16/2020,454.06056
3/17/2020,454.24344
3/18/2020,454.79208
3/19/2020,455.09688
3/20/2020,455.03592
3/21/2020,454.94448
3/22/2020,454.88352
3/23/2020,454.85304
3/24/2020,455.09688
3/25/2020,455.676
3/26/2020,456.07224
3/27/2020,456.19416
3/28/2020,456.1332
3/29/2020,456.10272
3/30/2020,455.9808
3/31/2020,456.22464
4/1/2020,456.71232
4/2/2020,456.98664
4/3/2020,457.01712
4/4/2020,456.95616
4/5/2020,456.86472
4/6/2020,456.86472
4/7/2020,456.92568
4/8/2020,457.47432
4/9/2020,457.62672
4/10/2020,457.62672
4/11/2020,457.56576
4/12/2020,457.53528
4/13/2020,457.68768
4/14/2020,458.23632
4/15/2020,458.51064
4/16/2020,458.4192
4/17/2020,458.29728
4/18/2020,458.17536
4/19/2020,458.02296
4/20/2020,457.87056
4/21/2020,457.90104
4/22/2020,458.1144
4/23/2020,458.2668
4/24/2020,458.17536
4/25/2020,457.93152
4/26/2020,457.71816
4/27/2020,457.47432
4/28/2020,457.47432
4/29/2020,457.74864
4/30/2020,457.8096
5/1/2020,457.68768
5/2/2020,457.53528
5/3/2020,457.3524
5/4/2020,457.16952
5/5/2020,457.26096
5/6/2020,457.59624
5/7/2020,457.71816
5/8/2020,457.8096
5/9/2020,457.74864
5/10/2020,457.56576
5/11/2020,457.38288
5/12/2020,457.38288
5/13/2020,457.56576
5/14/2020,457.68768
5/15/2020,457.87056
5/16/2020,457.74864
5/17/2020,457.56576
5/18/2020,457.38288
5/19/2020,457.44384
5/20/2020,457.77912
5/21/2020,457.99248
5/22/2020,458.08392
5/23/2020,457.93152
5/24/2020,457.74864
5/25/2020,457.77912
5/26/2020,458.14488
5/27/2020,458.4192
5/28/2020,458.60208
5/29/2020,458.724
5/30/2020,458.5716
5/31/2020,458.4192
6/1/2020,458.2668
6/2/2020,458.38872
6/3/2020,458.81544
6/4/2020,459.05928
6/5/2020,459.21168
6/6/2020,459.05928
6/7/2020,458.93736
6/8/2020,458.75448
6/9/2020,458.8764
6/10/2020,459.15072
6/11/2020,459.30312
6/12/2020,459.39456
6/13/2020,459.30312
6/14/2020,459.15072
6/15/2020,458.96784
6/16/2020,459.0288
6/17/2020,459.27264
6/18/2020,459.39456
6/19/2020,459.486
6/20/2020,459.486
6/21/2020,459.3336
6/22/2020,459.1812
6/23/2020,458.99832
6/24/2020,459.0288
6/25/2020,459.3336
6/26/2020,459.42504
6/27/2020,459.30312
6/28/2020,459.15072
6/29/2020,458.99832
6/30/2020,458.99832
7/1/2020,459.27264
7/2/2020,459.42504
7/3/2020,459.486
7/4/2020,459.42504
7/5/2020,459.27264
7/6/2020,459.12024
7/7/2020,459.15072
7/8/2020,459.27264
7/9/2020,459.30312
7/10/2020,459.30312
7/11/2020,459.21168
7/12/2020,459.05928
7/13/2020,458.96784
7/14/2020,458.96784
7/15/2020,459.15072
7/16/2020,459.1812
7/17/2020,459.0288
7/18/2020,458.90688
7/19/2020,458.724
7/20/2020,458.54112
7/21/2020,458.38872
7/22/2020,458.44968
7/23/2020,458.724
7/24/2020,458.8764
7/25/2020,458.81544
7/26/2020,458.63256
7/27/2020,458.44968
7/28/2020,458.51064
7/29/2020,458.75448
7/30/2020,458.8764
7/31/2020,458.96784
8/1/2020,458.93736
8/2/2020,458.75448
8/3/2020,458.5716
8/4/2020,458.60208
8/5/2020,458.81544
8/6/2020,458.93736
8/7/2020,458.93736
8/8/2020,458.78496
8/9/2020,458.63256
8/10/2020,458.44968
8/11/2020,458.51064
8/12/2020,458.724
8/13/2020,458.81544
8/14/2020,458.90688
8/15/2020,458.81544
8/16/2020,458.63256
8/17/2020,458.44968
8/18/2020,458.44968
8/19/2020,458.48016
8/20/2020,458.2668
8/21/2020,458.29728
8/22/2020,458.1144
8/23/2020,457.962
8/24/2020,457.77912
8/25/2020,457.77912
8/26/2020,457.90104
8/27/2020,457.90104
8/28/2020,457.90104
8/29/2020,457.74864
8/30/2020,457.56576
8/31/2020,457.3524
9/1/2020,457.44384
9/2/2020,457.68768
9/3/2020,457.77912
9/4/2020,457.8096
9/5/2020,457.59624
9/6/2020,457.44384
9/7/2020,457.13904
9/8/2020,457.13904
9/9/2020,457.41336
9/10/2020,457.47432
9/11/2020,457.53528
9/12/2020,457.62672
9/13/2020,457.53528
9/14/2020,457.41336
9/15/2020,457.3524
9/16/2020,457.5048
9/17/2020,457.53528
9/18/2020,457.56576
9/19/2020,457.44384
9/20/2020,457.26096
9/21/2020,457.10856
9/22/2020,457.13904
9/23/2020,457.3524
9/24/2020,457.38288
9/25/2020,457.3524
9/26/2020,457.2
9/27/2020,457.0476
9/28/2020,456.8952
9/29/2020,456.8952
9/30/2020,457.10856
10/1/2020,457.16952
10/2/2020,457.01712
10/3/2020,456.71232
10/4/2020,456.438
10/5/2020,456.1332
10/6/2020,455.85888
10/7/2020,455.70648
10/8/2020,455.43216
10/9/2020,455.15784
10/10/2020,454.88352
10/11/2020,454.6092
10/12/2020,454.33488
10/13/2020,454.21296
10/14/2020,454.36536
10/15/2020,454.42632
10/16/2020,454.36536
10/17/2020,454.24344
10/18/2020,453.9996
10/19/2020,453.75576
10/20/2020,453.72528
10/21/2020,453.87768
